100 1e-06
200 2e-06
300 3e-06
400 2e-06
500 2e-06
600 6e-06
700 1.1e-05
800 7e-06
900 4e-06
1000 4e-06
1100 4e-06
1200 1e-05
1300 7e-06
1400 9e-06
1500 5e-06
1600 6e-06
1700 6e-06
1800 7e-06
1900 1.1e-05
2000 7e-06
2100 7e-06
2200 8e-06
2300 8e-06
2400 9e-06
2500 1e-05
2600 1e-05
2700 9e-06
2800 1e-05
2900 1.3e-05
3000 1.1e-05
3100 1.1e-05
3200 1.4e-05
3300 1.1e-05
3400 1.5e-05
3500 1.1e-05
3600 1.2e-05
3700 1.7e-05
3800 1.3e-05
3900 2e-05
4000 1.4e-05
4100 1.4e-05
4200 1.5e-05
4300 1.5e-05
4400 1.4e-05
4500 1.9e-05
4600 1.5e-05
4700 1.5e-05
4800 1.5e-05
4900 1.7e-05
5000 1.6e-05
5100 2.4e-05
5200 1.8e-05
5300 1.7e-05
5400 1.8e-05
5500 2.1e-05
5600 2.6e-05
5700 2e-05
5800 2.3e-05
5900 1.9e-05
6000 2.4e-05
6100 3.1e-05
6200 2e-05
6300 2.5e-05
6400 2e-05
6500 2.4e-05
6600 2.3e-05
6700 2.5e-05
6800 2.1e-05
6900 2.8e-05
7000 2.1e-05
7100 2.4e-05
7200 2.2e-05
7300 2.4e-05
7400 2.4e-05
7500 2.4e-05
7600 2.4e-05
7700 2.6e-05
7800 3.5e-05
7900 2.4e-05
8000 2.4e-05
8100 2.5e-05
8200 3.1e-05
8300 2.5e-05
8400 2.6e-05
8500 3.4e-05
8600 2.7e-05
8700 2.7e-05
8800 3e-05
8900 2.8e-05
9000 3.9e-05
9100 2.8e-05
9200 2.8e-05
9300 7.6e-05
9400 2.9e-05
9500 3e-05
9600 3.1e-05
9700 3.1e-05
9800 6e-05
9900 3.6e-05
10000 3.2e-05
