100 4e-06
200 2e-06
300 3e-06
400 4e-06
500 1e-06
600 1e-06
700 1e-06
800 6e-06
900 1e-06
1000 3e-06
1100 1e-06
1200 5e-06
1300 2e-06
1400 1e-06
1500 1e-06
1600 1e-06
1700 3e-06
1800 1e-06
1900 1e-06
2000 3e-06
2100 1e-06
2200 4e-06
2300 1e-06
2400 1e-06
2500 5e-06
2600 1e-06
2700 1e-06
2800 1e-06
2900 1e-06
3000 1e-06
3100 1e-06
3200 1e-06
3300 3e-06
3400 1e-06
3500 2e-06
3600 5e-06
3700 1e-06
3800 2e-06
3900 1e-06
4000 6e-06
4100 1e-06
4200 4e-06
4300 1e-06
4400 1e-06
4500 2e-06
4600 2e-06
4700 3e-06
4800 2e-06
4900 1e-06
5000 6e-06
5100 2e-06
5200 4e-06
5300 1e-06
5400 2e-06
5500 5e-06
5600 1e-06
5700 4e-06
5800 1e-06
5900 1e-06
6000 4e-06
6100 1e-06
6200 1e-06
6300 1e-06
6400 2e-06
6500 1e-06
6600 2e-06
6700 1e-06
6800 3e-06
6900 1e-06
7000 2e-06
7100 1e-06
7200 1e-06
7300 2e-06
7400 4e-06
7500 1e-06
7600 2e-06
7700 1e-06
7800 3e-06
7900 1e-06
8000 1e-06
8100 1e-06
8200 2e-06
8300 4e-06
8400 1e-06
8500 2e-06
8600 5e-06
8700 1e-06
8800 6e-06
8900 1e-06
9000 2e-06
9100 2e-06
9200 1e-06
9300 5e-06
9400 1e-06
9500 2e-06
9600 3e-06
9700 2e-06
9800 1e-06
9900 2e-06
10000 2e-06
10100 4e-06
10200 1e-06
10300 4e-06
10400 5e-06
10500 1e-06
10600 2e-06
10700 1e-06
10800 1e-06
10900 5e-06
11000 2e-06
11100 1e-06
11200 1e-06
11300 4e-06
11400 2e-06
11500 3e-06
11600 1e-06
11700 1e-06
11800 3e-06
11900 1e-06
12000 1e-06
12100 2e-06
12200 3e-06
12300 1e-06
12400 2e-06
12500 1e-06
12600 1e-06
12700 3e-06
12800 1e-06
12900 3e-06
13000 4e-06
13100 1e-06
13200 1e-06
13300 2e-06
13400 1e-06
13500 2e-06
13600 2e-06
13700 1e-06
13800 1e-06
13900 5e-06
14000 1e-06
14100 2e-06
14200 1e-06
14300 1e-06
14400 2e-06
14500 1e-06
14600 1e-06
14700 3e-06
14800 1e-06
14900 4e-06
15000 1e-06
15100 1e-06
15200 1e-06
15300 8e-06
15400 1e-06
15500 1e-06
15600 1e-06
15700 1e-06
15800 1e-06
15900 1e-06
16000 3e-06
16100 1e-06
16200 5e-06
16300 1e-06
16400 1e-06
16500 3e-06
16600 1e-06
16700 3e-06
16800 1e-06
16900 2e-06
17000 3e-06
17100 2e-06
17200 2e-06
17300 1e-06
17400 2e-06
17500 5e-06
17600 1e-06
17700 4e-06
17800 1e-06
17900 1e-06
18000 2e-06
18100 1e-06
18200 1e-06
18300 1e-06
18400 2e-06
18500 2e-06
18600 1e-06
18700 3e-06
18800 1e-06
18900 1e-06
19000 3e-06
19100 1e-06
19200 3e-06
19300 1e-06
19400 1e-06
19500 1e-06
19600 1e-06
19700 1e-06
19800 1e-06
19900 5e-06
20000 1e-06
20100 1e-06
20200 1e-06
20300 1e-06
20400 2e-06
20500 1e-06
20600 1e-06
20700 1e-06
20800 2e-06
20900 5e-06
21000 1e-06
21100 1e-06
21200 1e-06
21300 2e-06
21400 4e-06
21500 1e-06
21600 2e-06
21700 5e-06
21800 2e-06
21900 1e-06
22000 2e-06
22100 1e-06
22200 2e-06
22300 1e-06
22400 4e-06
22500 1e-06
22600 2e-06
22700 1e-06
22800 1e-06
22900 4e-06
23000 2e-06
23100 1e-06
23200 1e-06
23300 1e-06
23400 2e-06
23500 1e-06
23600 3e-06
23700 2e-06
23800 1e-06
23900 6e-06
24000 1e-06
24100 1e-06
24200 6e-06
24300 1e-06
24400 7e-06
24500 1e-06
24600 1e-06
24700 1e-06
24800 2e-06
24900 3e-06
25000 1e-06
25100 1e-06
25200 2e-06
25300 1e-06
25400 4e-06
25500 1e-06
25600 1e-06
25700 4e-06
25800 1e-06
25900 4e-06
26000 1e-06
26100 1e-06
26200 1e-06
26300 1e-06
26400 5e-06
26500 1e-06
26600 1e-06
26700 2e-06
26800 1e-06
26900 6e-06
27000 1e-06
27100 1e-06
27200 1e-06
27300 4e-06
27400 1e-06
27500 4e-06
27600 1e-06
27700 1e-06
27800 1e-06
27900 2e-06
28000 1e-06
28100 1e-06
28200 7e-06
28300 1e-06
28400 3e-06
28500 1e-06
28600 1e-06
28700 3e-06
28800 1e-06
28900 5e-06
29000 1e-06
29100 2e-06
29200 1e-06
29300 3e-06
29400 1.7e-05
29500 1e-06
29600 1e-06
29700 2e-06
29800 1e-06
29900 2e-06
30000 1e-06
30100 1e-06
30200 2e-06
30300 1e-06
30400 2e-06
30500 1e-06
30600 2e-06
30700 2e-06
30800 3e-06
30900 1e-06
31000 1e-06
31100 1e-06
31200 2e-06
31300 3e-06
31400 2e-06
31500 1e-06
31600 3e-06
31700 1e-06
31800 1e-06
31900 1e-06
32000 3e-06
32100 3e-06
32200 1e-06
32300 1e-06
32400 5e-06
32500 1e-06
32600 2e-06
32700 5e-06
32800 1e-06
32900 2e-06
33000 1e-06
33100 1e-06
33200 5e-06
33300 1e-06
33400 1e-06
33500 4e-06
33600 1e-06
33700 2e-06
33800 2e-06
33900 1e-06
34000 1e-06
34100 6e-06
34200 1e-06
34300 3e-06
34400 4e-06
34500 1e-06
34600 1e-06
34700 1e-06
34800 9e-06
34900 1e-06
35000 5e-06
35100 0
35200 1e-06
35300 1e-06
35400 2e-06
35500 2e-06
35600 1e-06
35700 2e-06
35800 2e-06
35900 7e-06
36000 1e-06
36100 1e-06
36200 1e-06
36300 2e-06
36400 2e-06
36500 1e-06
36600 2e-06
36700 1e-06
36800 5e-06
36900 8e-06
37000 1e-06
37100 2e-06
37200 1e-06
37300 2e-06
37400 1e-06
37500 1e-06
37600 3e-06
37700 1e-06
37800 3e-06
37900 1e-06
38000 2e-06
38100 1e-06
38200 6e-06
38300 1e-06
38400 5e-06
38500 2e-06
38600 1e-06
38700 2e-06
38800 2e-06
38900 2e-06
39000 2e-06
39100 4e-06
39200 1e-06
39300 1e-06
39400 4e-06
39500 2e-06
39600 1e-06
39700 3e-06
39800 2e-06
39900 1e-06
40000 5e-06
40100 1e-06
40200 1e-06
40300 1e-06
40400 1e-06
40500 1e-06
40600 1e-06
40700 2e-06
40800 2e-06
40900 1e-06
41000 1e-06
41100 1e-06
41200 1e-06
41300 2e-06
41400 2e-06
41500 1e-06
41600 5e-06
41700 1e-06
41800 2e-06
41900 1e-06
42000 2e-06
42100 4e-06
42200 2e-06
42300 2e-06
42400 3e-06
42500 1e-06
42600 1.8e-05
42700 1e-06
42800 4e-06
42900 3e-06
43000 1e-06
43100 1e-06
43200 4e-06
43300 2e-06
43400 3e-06
43500 2e-06
43600 2e-06
43700 1e-06
43800 8e-06
43900 2e-06
44000 1e-06
44100 1e-06
44200 1e-06
44300 2e-06
44400 1e-06
44500 1e-06
44600 2e-06
44700 1e-06
44800 1e-06
44900 1e-06
45000 1e-06
45100 1e-06
45200 1e-06
45300 1e-06
45400 2e-06
45500 1e-06
45600 4e-06
45700 1e-06
45800 2e-06
45900 2e-06
46000 2e-06
46100 2e-06
46200 0
46300 1e-06
46400 3e-06
46500 1e-06
46600 1e-06
46700 5e-06
46800 2e-06
46900 2e-06
47000 5e-06
47100 2e-06
47200 3e-06
47300 2e-06
47400 2e-06
47500 1e-06
47600 4e-06
47700 1e-06
47800 4e-06
47900 5e-06
48000 1e-06
48100 1e-06
48200 3e-06
48300 3e-06
48400 2e-06
48500 2e-06
48600 2e-06
48700 3e-06
48800 2e-06
48900 1e-06
49000 3e-06
49100 1e-06
49200 1e-06
49300 1e-06
49400 1e-06
49500 1e-06
49600 2e-06
49700 1e-06
49800 1e-06
49900 1e-06
50000 2e-06
50100 4e-06
50200 1e-06
50300 1e-06
50400 4e-06
50500 1e-06
50600 3e-06
50700 7e-06
50800 1e-06
50900 1e-06
51000 2e-06
51100 1e-06
51200 1e-06
51300 6e-06
51400 2e-06
51500 1e-06
51600 1e-06
51700 3e-06
51800 4e-06
51900 1e-06
52000 4.7e-05
52100 1e-06
52200 8e-06
52300 1e-06
52400 3e-06
52500 1e-06
52600 1e-06
52700 6e-06
52800 1e-06
52900 1e-06
53000 4e-06
53100 0
53200 3e-06
53300 4e-06
53400 1e-06
53500 1e-06
53600 1e-06
53700 2e-06
53800 1e-06
53900 2e-06
54000 1e-06
54100 1e-06
54200 3e-06
54300 1e-06
54400 1e-06
54500 2e-06
54600 4e-06
54700 1e-06
54800 1e-06
54900 1e-06
55000 1e-06
55100 4e-06
55200 2e-06
55300 2e-06
55400 1e-06
55500 3e-06
55600 2e-06
55700 1e-06
55800 1e-06
55900 1e-06
56000 4e-06
56100 2e-06
56200 2e-06
56300 2e-06
56400 1e-06
56500 4e-06
56600 1e-06
56700 4e-05
56800 1e-06
56900 2e-06
57000 2e-06
57100 1e-06
57200 2e-06
57300 2e-06
57400 1e-06
57500 6e-06
57600 2e-06
57700 2e-06
57800 3e-06
57900 1e-06
58000 1e-06
58100 2e-06
58200 2e-06
58300 4e-06
58400 1e-06
58500 1e-06
58600 1e-06
58700 1e-06
58800 2e-06
58900 1e-06
59000 2e-06
59100 1e-06
59200 4e-06
59300 1e-06
59400 1e-06
59500 1e-06
59600 1e-06
59700 1e-06
59800 1e-06
59900 6e-06
60000 1e-06
60100 7e-06
60200 1e-06
60300 3e-06
60400 1e-06
60500 1e-06
60600 1e-06
60700 3e-06
60800 1e-06
60900 1e-06
61000 2e-06
61100 1e-06
61200 6e-06
61300 1e-06
61400 1e-06
61500 1e-06
61600 3e-06
61700 1e-06
61800 2e-06
61900 3e-06
62000 1e-06
62100 2e-06
62200 1e-06
62300 6e-06
62400 1e-06
62500 2e-06
62600 2e-06
62700 3e-06
62800 1e-06
62900 2e-06
63000 1e-06
63100 1e-06
63200 4e-06
63300 3e-06
63400 2e-06
63500 1e-06
63600 4e-06
63700 1e-06
63800 1e-06
63900 1e-06
64000 2e-06
64100 3e-06
64200 1e-06
64300 1e-06
64400 1e-06
64500 1e-06
64600 1e-06
64700 1e-06
64800 1e-06
64900 1e-06
65000 1e-06
65100 2e-06
65200 1e-06
65300 3e-06
65400 1e-06
65500 2e-06
65600 1e-06
65700 5e-06
65800 1e-06
65900 7e-06
66000 2e-06
66100 0.000172
66200 1e-06
66300 3e-06
66400 1e-06
66500 5e-06
66600 1e-06
66700 1e-06
66800 1e-06
66900 2e-06
67000 6e-06
67100 1e-06
67200 2e-06
67300 1e-06
67400 1e-06
67500 1e-06
67600 2e-06
67700 5e-06
67800 2e-06
67900 1e-06
68000 1e-06
68100 2e-06
68200 1e-06
68300 2e-06
68400 2e-06
68500 4e-06
68600 1e-06
68700 1e-06
68800 1e-06
68900 1e-06
69000 3e-06
69100 2e-06
69200 8e-06
69300 1e-06
69400 2e-06
69500 1e-06
69600 1e-06
69700 1e-06
69800 1e-06
69900 1e-06
70000 1e-06
70100 4e-06
70200 2e-06
70300 1e-06
70400 1e-06
70500 2e-06
70600 1e-06
70700 4e-06
70800 1e-06
70900 1e-06
71000 3e-06
71100 3e-06
71200 5e-06
71300 1e-06
71400 1e-06
71500 1e-06
71600 1e-06
71700 3e-06
71800 1e-06
71900 1e-06
72000 4e-06
72100 2e-06
72200 2e-06
72300 7e-06
72400 3e-06
72500 2e-06
72600 1e-06
72700 4e-06
72800 1e-06
72900 3e-06
73000 1e-06
73100 2e-06
73200 1e-06
73300 4e-06
73400 1e-06
73500 2e-06
73600 3e-06
73700 2e-06
73800 5e-06
73900 1e-06
74000 4e-06
74100 1e-06
74200 3e-06
74300 0
74400 4.5e-05
74500 1e-06
74600 2e-06
74700 1e-06
74800 1e-06
74900 1e-06
75000 3e-06
75100 1e-06
75200 5e-06
75300 1e-06
75400 7e-06
75500 1e-06
75600 1e-06
75700 1e-06
75800 1e-06
75900 2e-06
76000 1e-06
76100 1e-06
76200 2e-06
76300 5e-06
76400 4e-06
76500 2e-06
76600 2e-06
76700 1e-06
76800 1e-06
76900 3e-06
77000 1e-06
77100 3e-06
77200 2e-06
77300 1e-06
77400 1e-06
77500 1e-06
77600 1e-06
77700 2e-06
77800 2e-06
77900 1.6e-05
78000 2e-06
78100 8e-06
78200 2e-06
78300 4e-06
78400 1e-06
78500 7e-06
78600 1e-06
78700 4e-06
78800 1e-06
78900 3e-06
79000 2e-06
79100 1e-06
79200 2e-06
79300 1e-06
79400 1e-06
79500 2e-06
79600 1e-06
79700 1e-06
79800 1e-06
79900 1e-06
80000 1.9e-05
80100 1e-06
80200 3e-06
80300 2e-06
80400 5e-06
80500 1e-06
80600 4e-06
80700 3e-06
80800 2e-06
80900 1e-06
81000 2e-06
81100 6e-06
81200 2e-06
81300 6e-06
81400 1e-06
81500 2e-06
81600 1e-06
81700 1e-06
81800 2e-06
81900 2e-06
82000 5e-06
82100 1e-06
82200 8e-06
82300 1e-06
82400 1e-06
82500 5e-06
82600 2e-06
82700 6e-06
82800 1e-06
82900 3e-06
83000 1e-06
83100 1e-06
83200 1e-06
83300 3e-06
83400 2e-06
83500 1e-06
83600 2e-06
83700 1e-06
83800 4e-06
83900 1e-06
84000 3e-06
84100 1e-06
84200 1e-06
84300 1e-06
84400 1e-06
84500 7e-06
84600 1e-06
84700 5e-06
84800 1e-06
84900 5e-06
85000 1e-06
85100 2e-06
85200 3e-06
85300 1e-06
85400 1e-06
85500 1e-06
85600 1e-06
85700 2e-06
85800 2e-06
85900 2e-06
86000 2e-06
86100 1e-06
86200 2e-06
86300 2e-06
86400 5e-06
86500 1e-06
86600 3e-06
86700 1e-06
86800 6e-06
86900 1e-06
87000 1e-06
87100 7e-06
87200 2e-06
87300 7e-06
87400 1e-06
87500 4e-06
87600 3e-06
87700 4e-06
87800 1e-06
87900 2e-06
88000 1e-06
88100 1e-06
88200 1e-06
88300 4e-06
88400 1e-06
88500 5e-06
88600 1e-06
88700 2e-06
88800 1e-06
88900 5e-06
89000 1e-06
89100 4e-06
89200 1e-06
89300 4e-06
89400 1e-06
89500 1e-06
89600 1e-06
89700 2e-06
89800 2e-06
89900 1e-06
90000 5e-06
90100 1e-06
90200 5e-06
90300 1e-06
90400 2e-06
90500 1e-06
90600 3e-06
90700 5e-06
90800 2e-06
90900 6e-06
91000 2e-06
91100 1e-06
91200 1e-06
91300 1e-06
91400 2e-06
91500 1e-06
91600 1e-06
91700 1e-06
91800 2e-06
91900 8e-06
92000 1e-06
92100 1e-06
92200 1e-06
92300 1e-06
92400 1e-06
92500 2e-06
92600 3e-06
92700 2e-06
92800 3e-06
92900 2e-06
93000 1e-06
93100 1e-06
93200 2e-06
93300 1e-06
93400 1e-06
93500 1e-06
93600 4e-06
93700 1e-06
93800 4e-06
93900 1e-06
94000 6e-06
94100 2e-06
94200 5e-06
94300 1e-06
94400 4e-06
94500 1e-06
94600 2e-06
94700 1e-06
94800 1e-06
94900 2e-06
95000 2e-06
95100 4e-06
95200 1e-06
95300 0.000131
95400 3e-06
95500 1e-06
95600 1e-06
95700 2e-06
95800 1e-06
95900 1e-06
96000 1e-06
96100 1e-06
96200 1e-06
96300 2e-06
96400 7e-06
96500 0
96600 6e-06
96700 3e-06
96800 5e-06
96900 1e-06
97000 3e-06
97100 2e-06
97200 1e-06
97300 6e-06
97400 1e-06
97500 6e-06
97600 1e-06
97700 4e-06
97800 2e-06
97900 6e-06
98000 1e-06
98100 6e-06
98200 1e-06
98300 5e-06
98400 1e-06
98500 5e-06
98600 2e-06
98700 1e-06
98800 1e-06
98900 1e-06
99000 1e-06
99100 2e-06
99200 1e-06
99300 1e-06
99400 1e-06
99500 2e-06
99600 2e-06
99700 1e-06
99800 5e-06
99900 1e-06
100000 4e-06
