100 2.9e-05
300 0.000263
500 0.000652
700 0.001213
900 0.002118
1100 0.003181
1300 0.004253
1500 0.006044
1700 0.007201
1900 0.009317
2100 0.012581
2300 0.013134
2500 0.015473
2700 0.018287
2900 0.023383
3100 0.027879
3300 0.027633
3500 0.031157
3700 0.03367
3900 0.037899
4100 0.041897
4300 0.04551
4500 0.051205
4700 0.05732
4900 0.059611
5100 0.063884
5300 0.07638
5500 0.077919
5700 0.079668
5900 0.088064
6100 0.092053
6300 0.098775
6500 0.105179
6700 0.111098
6900 0.11688
7100 0.125504
7300 0.131975
7500 0.13998
7700 0.152424
7900 0.153551
8100 0.15991
8300 0.171003
8500 0.178085
8700 0.184978
8900 0.195494
9100 0.212106
9300 0.216782
9500 0.219262
9700 0.232868
9900 0.243841
10100 0.24911
10300 0.257769
10500 0.276524
10700 0.284858
10900 0.297726
11100 0.309972
11300 0.31135
11500 0.328161
11700 0.335329
11900 0.346592
12100 0.356041
12300 0.374595
12500 0.383065
12700 0.397761
12900 0.408629
13100 0.422824
13300 0.437926
13500 0.448998
13700 0.465164
13900 0.485129
14100 0.488417
14300 0.505813
14500 0.518994
14700 0.52673
14900 0.546392
15100 0.557425
15300 0.58269
15500 0.587743
15700 0.599683
15900 0.613381
16100 0.633063
16300 0.655933
16500 0.673801
16700 0.685839
16900 0.709582
17100 0.713744
17300 0.731552
17500 0.746455
17700 0.786627
17900 0.802546
18100 0.800582
18300 0.8192
18500 0.842525
18700 0.857185
18900 0.871135
19100 0.89647
19300 0.917604
19500 0.932567
19700 0.954149
19900 0.961881
20100 0.983118
20300 1.01731
20500 1.02094
20700 1.05334
20900 1.06655
21100 1.08929
21300 1.11337
21500 1.12671
21700 1.16722
21900 1.1749
22100 1.19724
22300 1.22018
22500 1.24948
22700 1.26064
22900 1.28701
23100 1.30951
23300 1.34938
23500 1.36848
23700 1.37969
23900 1.39261
24100 1.42755
24300 1.44092
24500 1.48769
24700 1.50114
24900 1.51727
25100 1.54446
25300 1.56707
25500 1.59883
25700 1.6264
25900 1.63154
26100 1.67287
26300 1.72859
26500 1.71141
26700 1.74774
26900 1.76586
27100 1.80761
27300 1.81891
27500 1.87043
27700 1.88968
27900 1.90028
28100 1.92399
28300 1.95976
28500 1.99887
28700 2.03059
28900 2.0492
29100 2.074
29300 2.1093
29500 2.13001
29700 2.17507
29900 2.20775
