100 3.2e-05
200 0.000122
300 0.00025
400 0.00036
500 0.000648
600 0.00086
700 0.001165
800 0.001422
900 0.001745
1000 0.002126
1100 0.002622
1200 0.003348
1300 0.003808
1400 0.004949
1500 0.005351
1600 0.005645
1700 0.00609
1800 0.007454
1900 0.008001
2000 0.008635
2100 0.010187
2200 0.010881
2300 0.01219
2400 0.012839
2500 0.013619
2600 0.015102
2700 0.016155
2800 0.017323
2900 0.01947
3000 0.0198
3100 0.022862
3200 0.023196
3300 0.024994
3400 0.026008
3500 0.02938
3600 0.029949
3700 0.031463
3800 0.033564
3900 0.035684
4000 0.040349
4100 0.040366
4200 0.041317
4300 0.043995
4400 0.047461
4500 0.049162
4600 0.051441
4700 0.053938
4800 0.057118
4900 0.059163
5000 0.060206
5100 0.064329
5200 0.067538
5300 0.072763
5400 0.072782
5500 0.077204
5600 0.079565
5700 0.082405
5800 0.095746
5900 0.092107
6000 0.093391
6100 0.098548
6200 0.104998
6300 0.104031
6400 0.107621
6500 0.111814
6600 0.115226
6700 0.120946
6800 0.122912
6900 0.129167
7000 0.138361
7100 0.138787
7200 0.14183
7300 0.151318
7400 0.152119
7500 0.159451
7600 0.166137
7700 0.164439
7800 0.167888
7900 0.175703
8000 0.179358
8100 0.18133
8200 0.186632
8300 0.190113
8400 0.207095
8500 0.207081
8600 0.225282
8700 0.20977
8800 0.219234
8900 0.225776
9000 0.234358
9100 0.23348
9200 0.253962
9300 0.248106
9400 0.26277
9500 0.26021
9600 0.271162
9700 0.267042
9800 0.282309
9900 0.287191
10000 0.295883
10100 0.298274
10200 0.30576
10300 0.315998
10400 0.321477
10500 0.317272
10600 0.324576
10700 0.32757
10800 0.343978
10900 0.352303
11000 0.356948
11100 0.359868
11200 0.369386
11300 0.381122
11400 0.378965
11500 0.391226
11600 0.401794
11700 0.410663
11800 0.414958
11900 0.423106
12000 0.42555
12100 0.446261
12200 0.442702
12300 0.46275
12400 0.450322
12500 0.467025
12600 0.482334
12700 0.489474
12800 0.493392
12900 0.501408
13000 0.522404
13100 0.528075
13200 0.529983
13300 0.535075
13400 0.548852
13500 0.549057
13600 0.564009
13700 0.563658
13800 0.570499
13900 0.592905
14000 0.591048
14100 0.603273
14200 0.612654
14300 0.619274
14400 0.631683
14500 0.638764
14600 0.657043
14700 0.657752
14800 0.666942
14900 0.694219
15000 0.690441
15100 0.688177
15200 0.711928
15300 0.714412
15400 0.734896
15500 0.740355
15600 0.742387
15700 0.763046
15800 0.764148
15900 0.796076
16000 0.784833
16100 0.796258
16200 0.807374
16300 0.82261
16400 0.838212
16500 0.843117
16600 0.862578
16700 0.858942
16800 0.870005
16900 0.887817
17000 0.892404
17100 0.912617
17200 0.927338
17300 0.92941
17400 0.936958
17500 0.942986
17600 0.964778
17700 0.971843
17800 0.981611
17900 1.03121
18000 1.06072
18100 1.10236
18200 1.03076
18300 1.03895
18400 1.05235
18500 1.06382
18600 1.07698
18700 1.09451
18800 1.10259
18900 1.10635
19000 1.12742
19100 1.1459
19200 1.16131
19300 1.16302
19400 1.18231
19500 1.21164
19600 1.20719
19700 1.22705
19800 1.23893
19900 1.24585
20000 1.2601
20100 1.26042
