10 5e-06
20 6.4e-05
30 0.000108
40 0.000312
50 0.000528
60 0.001253
70 0.001498
80 0.003094
90 0.003779
100 0.005079
110 0.007822
120 0.00831
130 0.010977
140 0.01475
150 0.017176
160 0.020431
170 0.026129
180 0.0306
190 0.040086
200 0.042982
210 0.045386
220 0.07232
230 0.063582
240 0.065224
250 0.073193
260 0.080757
270 0.091698
280 0.096042
290 0.115844
300 0.136797
310 0.13085
320 0.163164
330 0.174307
340 0.204983
350 0.23442
360 0.209946
370 0.236513
380 0.251861
390 0.386503
400 0.418632
410 0.298569
420 0.331884
430 0.417625
440 0.403102
450 0.41925
460 0.460066
470 0.453361
480 0.503971
490 0.53687
500 0.576249
510 0.643927
520 0.583955
530 0.628375
540 0.672709
550 0.686922
560 0.919525
570 0.819871
580 0.920435
590 0.971515
600 0.917327
610 0.98663
620 1.03542
630 1.0212
640 1.09804
650 1.44836
660 1.15151
670 1.23476
680 1.28276
690 1.34017
700 1.49133
710 1.6446
720 1.5106
730 1.55108
740 1.62305
750 1.69682
760 1.75516
770 1.81165
780 1.86629
790 1.95942
800 2.04153
810 2.13939
820 2.17878
830 2.28943
840 2.33867
850 2.42138
860 2.55874
870 2.61823
880 2.68205
890 2.80191
900 2.87194
910 2.95488
920 3.08847
930 3.20978
940 3.28359
950 3.40186
960 3.52864
970 3.56463
980 3.74233
990 3.8219
1000 3.98189
1000 3.92742
1010 4.04387
1020 4.15627
1030 4.3054
1040 4.44312
1050 4.58339
1060 4.67409
1070 4.82685
1080 4.97177
1090 5.09986
1100 5.29626
1110 5.57034
1120 5.66568
1130 5.93236
1140 6.09852
1150 6.3403
1160 6.51338
1170 6.58236
1180 7.23066
1190 8.148
1200 8.20821
1210 8.28517
1220 8.45987
1230 8.57016
1240 8.12285
1250 8.10256
1260 8.51097
1270 9.60174
1280 8.69128
1290 8.94033
1300 9.02318
1310 9.38683
1320 9.53314
1330 9.72887
1340 10.0506
1350 10.1845
1360 10.4489
1370 10.6075
1380 10.9305
1390 11.1327
